0.050230789999999997 4.6097699000000004e-28
0.050695569000000003 4.8651838000000004e-28
0.051164649999999999 5.1346196999999996e-28
0.051638070000000001 5.4188411e-28
0.052115871000000001 5.7186464000000003e-28
0.052598093999999998 6.0348779999999996e-28
0.053084777999999999 6.3684236999999997e-28
0.053575965000000003 6.7202225e-28
0.054071698000000001 7.0913219000000002e-28
0.054572017 7.4826304000000002e-28
0.055076964999999999 7.8953008999999997e-28
0.055586586 8.3304873999999993e-28
0.056100922999999997 8.7893966000000007e-28
0.056620018000000001 9.2732999000000006e-28
0.057143917000000002 9.7835367999999992e-28
0.057672662999999999 1.0321524e-27
0.058206301000000002 1.0888741999999999e-27
0.058744878 1.1486749e-27
0.059288436999999999 1.2117269e-27
0.059837027000000001 1.2781882e-27
0.060390692000000003 1.3482479e-27
0.06094948 1.4220969e-27
0.061513439000000003 1.4999362e-27
0.062082615000000001 1.5819783999999999e-27
0.062657059000000001 1.6684458e-27
0.063236817000000001 1.7595716000000001e-27
0.063821939999999994 1.8556017000000001e-27
0.064412477999999995 1.9567958999999999e-27
0.065008478999999994 2.0634257999999999e-27
0.065609995000000004 2.1757762000000001e-27
0.066217076999999999 2.2941473e-27
0.066829775999999994 2.4188559000000001e-27
0.067448144000000002 2.5502335999999999e-27
0.068072233999999995 2.6886272999999999e-27
0.068702099000000003 2.8344028999999999e-27
0.069337790999999996 2.9879462000000001e-27
0.069979366000000001 3.1496612e-27
0.070626877000000005 3.3199697999999999e-27
0.071280380000000004 3.4993169e-27
0.071939929 3.6881716000000001e-27
0.072605581000000002 3.8870252999999997e-27
0.073277391999999997 4.0963898000000002e-27
0.073955418999999994 4.3168052000000003e-27
0.074639720000000007 4.5488405e-27
0.075330353000000003 4.7930921000000001e-27
0.076027375999999994 5.0501797999999997e-27
0.076730849000000004 5.3207578000000003e-27
0.077440831000000002 5.6055144000000002e-27
0.078157381999999997 5.9051721000000001e-27
0.078880563000000001 6.2204794999999998e-27
0.079610436000000007 6.5522269999999998e-27
0.080347062999999996 6.9012454000000001e-27
0.081090504999999993 7.2684079999999999e-27
0.081840826000000005 7.6546163999999998e-27
0.082598089999999999 8.0608229999999994e-27
